seq;genus;specific_epithet;genus_trusted;specific_epithet_trusted;country_trusted;country;county;state_province;urls
37250;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Santa Cruz Cabrália Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555861_01/TileGroup0/0-0-0.jpg']
37326;Piper;dilatatum;Piper;dilatatum;Brasil;Brazil;Balsas Mun.;Maranhão;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957372_01/TileGroup0/0-0-0.jpg']
37334;Piper;dilatatum;Piper;dilatatum;Brasil;Brazil;Ilhéus Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556254_01/TileGroup0/0-0-0.jpg']
37333;Piper;divaricatum;Piper;divaricatum;Brasil;Brazil;Ilhéus Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556289_01/TileGroup0/0-0-0.jpg']
37335;Piper;dilatatum;Piper;dilatatum;Brasil;Brazil;Ilhéus Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556248_01/TileGroup0/0-0-0.jpg']
37341;Piper;divaricatum;Piper;divaricatum;Brasil;Brazil;Ilhéus Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556282_01/TileGroup0/0-0-0.jpg']
37379;Piper;aduncum;Piper;aduncum;Brasil;Brazil;Camamu Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555628_01/TileGroup0/0-0-0.jpg']
37398;Piper;tuberculatum;Piper;tuberculatum;Brasil;Brazil;Carolina Mun.;Maranhão;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01021391_01/TileGroup0/0-0-0.jpg']
37448;Piper;mollicomum;Piper;mollicomum;Brasil;Brazil;Caruaru Mun.;Pernambuco;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557074_01/TileGroup0/0-0-0.jpg']
37451;Piper;caldense;Piper;caldense;Brasil;Brazil;Caruaru Mun.;Pernambuco;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555998_01/TileGroup0/0-0-0.jpg']
37452;Piper;mollicomum;Piper;mollicomum;Brasil;Brazil;Caruaru Mun.;Pernambuco;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557060_01/TileGroup0/0-0-0.jpg']
37480;Piper;aduncum;Piper;aduncum;Brasil;Brazil;Ilhéus Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555617_01/TileGroup0/0-0-0.jpg']
37482;Piper;dilatatum;Piper;dilatatum;Brasil;Brazil;Ilhéus Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556241_01/TileGroup0/0-0-0.jpg']
37534;Piper;mollicomum;Piper;mollicomum;Brasil;Brazil;Porto Seguro Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557007_01/TileGroup0/0-0-0.jpg']
37530;Piper;divaricatum;Piper;divaricatum;Brasil;Brazil;Caravelas Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556295_01/TileGroup0/0-0-0.jpg']
37536;Piper;limai;Piper;limai;Brasil;Brazil;Porto Seguro Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556825_01/TileGroup0/0-0-0.jpg']
37763;Peperomia;blanda;Peperomia;blanda;Brasil;Brazil;Floresta Mun.;Pernambuco;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558789_01/TileGroup0/0-0-0.jpg']
37817;Piper;vicosanum;Piper;vicosanum;Brasil;Brazil;Itamaraju Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557373_01/TileGroup0/0-0-0.jpg']
37796;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Areia Mun.;Paraíba;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556612_01/TileGroup0/0-0-0.jpg']
37809;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Santa Cruz Cabrália Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555841_01/TileGroup0/0-0-0.jpg']
37868;Peperomia;obtusifolia;Peperomia;obtusifolia;Brasil;Brazil;Lençóis Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00687176_01/TileGroup0/0-0-0.jpg']
37997;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Pau Brasil Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556607_01/TileGroup0/0-0-0.jpg']
38044;Piper;amplum;Piper;amplum;Brasil;Brazil;Santa Cruz Cabrália Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555720_01/TileGroup0/0-0-0.jpg']
38062;Piper;tuberculatum;Piper;tuberculatum;Brasil;Brazil;Lago do Junco Mun.;Maranhão;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01021381_01/TileGroup0/0-0-0.jpg']
38041;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Belmonte Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555881_01/TileGroup0/0-0-0.jpg']
38095;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Itamaraju Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555847_01/TileGroup0/0-0-0.jpg']
38100;Piper;hoffmannseggianum;Piper;hoffmannseggianum;Brasil;Brazil;Itamaraju Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556710_01/TileGroup0/0-0-0.jpg']
38131;Peperomia;blanda;Peperomia;blanda;Brasil;Brazil;Inajá Mun.;Pernambuco;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558788_01/TileGroup0/0-0-0.jpg']
38183;Piper;aduncum;Piper;aduncum;Brasil;Brazil;Mucuri Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555626_01/TileGroup0/0-0-0.jpg']
38226;Peperomia;glabella;Peperomia;glabella;Brasil;Brazil;Itamaraju Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559193_01/TileGroup0/0-0-0.jpg']
38557;Piper;divaricatum;Piper;divaricatum;Brasil;Brazil;Itabuna Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556280_01/TileGroup0/0-0-0.jpg']
38561;Piper;dilatatum;Piper;dilatatum;Brasil;Brazil;Itacaré Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556252_01/TileGroup0/0-0-0.jpg']
38669;Piper;anisum;Piper;anisum;Brasil;Brazil;Porto Seguro Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555829_01/TileGroup0/0-0-0.jpg']
38677;Piper;hoffmannseggianum;Piper;hoffmannseggianum;Brasil;Brazil;Itacaré Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556715_01/TileGroup0/0-0-0.jpg']
38668;Piper;hispidum;Piper;hispidum;Brasil;Brazil;Porto Seguro Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556667_01/TileGroup0/0-0-0.jpg']
38704;Piper;ovatum;Piper;ovatum;Brasil;Brazil;Itabuna Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557113_01/TileGroup0/0-0-0.jpg']
38690;Piper;amplum;Piper;amplum;Brasil;Brazil;Santa Cruz Cabrália Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555743_01/TileGroup0/0-0-0.jpg']
38696;Piper;amalago;Piper;amalago;Brasil;Brazil;Una Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00778524_01/TileGroup0/0-0-0.jpg']
38700;Peperomia;serpens;Peperomia;serpens;Brasil;Brazil;Itabuna Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555166_01/TileGroup0/0-0-0.jpg']
38797;Piper;marginatum;Piper;marginatum;Brasil;Brazil;Buriti Bravo Mun.;Maranhão;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957513_01/TileGroup0/0-0-0.jpg']
38905;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Morro do Chapéu Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555242_01/TileGroup0/0-0-0.jpg']
20204;Piper;amalago;Piper;amalago;Brasil;Brasil;Lençóis;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00129423/TileGroup0/0-0-0.jpg']
38986;Peperomia;magnoliifolia;Peperomia;magnoliifolia;Brasil;Brazil;Santa Luzia Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559433_01/TileGroup0/0-0-0.jpg']
39182;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Recife Mun.;Pernambuco;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01738244_01/TileGroup0/0-0-0.jpg']
39307;Peperomia;oreophila;Peperomia;oreophila;Brasil;Brazil;Rio de Contas Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559527_01/TileGroup0/0-0-0.jpg']
39310;Peperomia;oreophila;Peperomia;oreophila;Brasil;Brazil;Rio de Contas Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559533_01/TileGroup0/0-0-0.jpg']
39309;Piper;crassinervium;Piper;crassinervium;Brasil;Brazil;Rio de Contas Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556174_01/TileGroup0/0-0-0.jpg']
39314;Piper;fuligineum;Piper;fuligineum;Brasil;Brazil;Rio de Contas Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556345_01/TileGroup0/0-0-0.jpg']
39407;Piper;ovatum;Piper;ovatum;Brasil;Brazil;Porto Seguro Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557098_01/TileGroup0/0-0-0.jpg']
39458;Piper;caldense;Piper;caldense;Brasil;Brazil;Cairu Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556031_01/TileGroup0/0-0-0.jpg']
39460;Piper;ilheusense;Piper;ilheusense;Brasil;Brazil;Una Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556755_01/TileGroup0/0-0-0.jpg']
39624;Piper;campinasana;Piper;campinasana;Brasil;Brazil;Abaíra Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556515_01/TileGroup0/0-0-0.jpg']
39457;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Cairu Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555852_01/TileGroup0/0-0-0.jpg']
39524;Peperomia;macrostachya;Peperomia;macrostachya;Brasil;Brazil;Una Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559411_01/TileGroup0/0-0-0.jpg']
39538;Peperomia;obtusifolia;Peperomia;obtusifolia;Brasil;Brazil;Porto Seguro Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559514_01/TileGroup0/0-0-0.jpg']
39532;Piper;caldense;Piper;caldense;Brasil;Brazil;Una Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556024_01/TileGroup0/0-0-0.jpg']
39746;Piper;fuligineum;Piper;fuligineum;Brasil;Brazil;Rio de Contas Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556338_01/TileGroup0/0-0-0.jpg']
40026;Piper;amplum;Piper;amplum;Brasil;Brazil;Almadina Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555744_01/TileGroup0/0-0-0.jpg']
40060;Peperomia;urocarpa;Peperomia;urocarpa;Brasil;Brazil;Jussari Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555545_01/TileGroup0/0-0-0.jpg']
40080;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Itacaré Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556615_01/TileGroup0/0-0-0.jpg']
40057;Piper;amplum;Piper;amplum;Brasil;Brazil;Jussari Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555760_01/TileGroup0/0-0-0.jpg']
40078;Piper;klotzschianum;Piper;klotzschianum;Brasil;Brazil;Ilhéus Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556771_01/TileGroup0/0-0-0.jpg']
40092;Piper;ilheusense;Piper;ilheusense;Brasil;Brazil;Porto Seguro Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556760_01/TileGroup0/0-0-0.jpg']
40105;Piper;ilheusense;Piper;ilheusense;Brasil;Brazil;Una Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556744_01/TileGroup0/0-0-0.jpg']
40165;Piper;klotzschianum;Piper;klotzschianum;Brasil;Brazil;Santo Antônio de Jesus Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00686197_01/TileGroup0/0-0-0.jpg']
40260;Piper;hispidum;Piper;hispidum;Brasil;Brazil;Barra do Choça Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01280760_01/TileGroup0/0-0-0.jpg']
40259;Piper;mollicomum;Piper;mollicomum;Brasil;Brazil;Barra do Choça Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557042_01/TileGroup0/0-0-0.jpg']
40276;Peperomia;magnoliifolia;Peperomia;magnoliifolia;Brasil;Brazil;Santa Luzia Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00416369_01/TileGroup0/0-0-0.jpg']
40481;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Morro do Chapéu Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555240_01/TileGroup0/0-0-0.jpg']
40493;Peperomia;galioides;Peperomia;galioides;Brasil;Brazil;Palmeiras Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559112_01/TileGroup0/0-0-0.jpg']
40505;Peperomia;sincorana;Peperomia;sincorana;Brasil;Brazil;Lençóis Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555179_01/TileGroup0/0-0-0.jpg']
40494;Peperomia;sincorana;Peperomia;sincorana;Brasil;Brazil;Palmeiras Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555178_01/TileGroup0/0-0-0.jpg']
40543;Piper;hoffmannseggianum;Piper;hoffmannseggianum;Brasil;Brazil;Ilhéus Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556713_01/TileGroup0/0-0-0.jpg']
40565;Piper;anisum;Piper;anisum;Brasil;Brazil;Ilhéus Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555818_01/TileGroup0/0-0-0.jpg']
40591;Peperomia;glabella;Peperomia;glabella;Brasil;Brazil;Morro do Chapéu Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559183_01/TileGroup0/0-0-0.jpg']
40754;Piper;vicosanum;Piper;vicosanum;Brasil;Brazil;Mucuri Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557372_01/TileGroup0/0-0-0.jpg']
40909;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Campo do Brito;Sergipe;['https://storage.googleapis.com/cria-zoomify/herbaria/ASE/ASE0004234/TileGroup0/0-0-0.jpg']
19867;Peperomia;galioides;Peperomia;galioides;Brasil;Brasil;Palmeiras;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00105075/TileGroup0/0-0-0.jpg']
19961;Peperomia;sincorana;Peperomia;sincorana;Brasil;Brasil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00048623/TileGroup0/0-0-0.jpg']
43201;Peperomia;glabella;Peperomia;glabella;Brasil;Brasil;;Ceará;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0012278_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0012278/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0012278_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0012278/TileGroup0/0-0-0.jpg']
43693;Piper;aduncum;Piper;aduncum;Brasil;Brasil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0161273_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0161273/TileGroup0/0-0-0.jpg']
43818;Piper;amalago;Piper;amalago;Brasil;Brasil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0161280_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0161280/TileGroup0/0-0-0.jpg']
21954;Piper;mollicomum;Piper;mollicomum;Brasil;Brasil;;Ceará;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0134441/TileGroup0/0-0-0.jpg']
45192;Piper;tuberculatum;Piper;tuberculatum;Brasil;Brasil;;Maranhão;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0116468_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0116468/TileGroup0/0-0-0.jpg']
45239;Piper;tuberculatum;Piper;tuberculatum;Brasil;Brasil;Caxias;Maranhão;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0012304_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0012304/TileGroup0/0-0-0.jpg']
45229;Piper;tuberculatum;Piper;tuberculatum;Brasil;Brasil;;Maranhão;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0116350_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0116350/TileGroup0/0-0-0.jpg']
45230;Piper;tuberculatum;Piper;tuberculatum;Brasil;Brasil;;Maranhão;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0116554_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0116554_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0116554/TileGroup0/0-0-0.jpg']
9352;Peperomia;obtusifolia;Peperomia;obtusifolia;Brasil;Brazil;Porto Seguro;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM175482/TileGroup0/0-0-0.jpg']
9351;Peperomia;magnoliifolia;Peperomia;magnoliifolia;Brasil;Brazil;Porto Seguro;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM175483_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM175483/TileGroup0/0-0-0.jpg']
2078;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U1572105/TileGroup0/0-0-0.jpg']
4002;Piper;divaricatum;Piper;divaricatum;Brasil;Brazil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U1483800/TileGroup0/0-0-0.jpg']
4951;Piper;ilheusense;Piper;ilheusense;Brasil;Brazil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U1482968/TileGroup0/0-0-0.jpg']
4936;Piper;ilheusense;Piper;ilheusense;Brasil;Brazil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U1482967/TileGroup0/0-0-0.jpg']
6234;Piper;amalago;Piper;amalago;Brasil;Brazil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U1490159/TileGroup0/0-0-0.jpg']
6627;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U1572103/TileGroup0/0-0-0.jpg']
8331;Peperomia;pellucida;Peperomia;pellucida;Brasil;Brazil;Maceió;Alagoas;['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149517/TileGroup0/0-0-0.jpg']
8125;Peperomia;magnoliifolia;Peperomia;magnoliifolia;Brasil;Brazil;Ilhéus;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149497/TileGroup0/0-0-0.jpg']
19885;Peperomia;galioides;Peperomia;galioides;Brasil;Brasil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00048621/TileGroup0/0-0-0.jpg']
11146;Peperomia;obtusifolia;Peperomia;obtusifolia;Brasil;Brasil;Lençóis;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/UPCB/UPCB0041313/TileGroup0/0-0-0.jpg']
19887;Peperomia;galioides;Peperomia;galioides;Brasil;Brasil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00060358/TileGroup0/0-0-0.jpg']
20257;Piper;amplum;Piper;amplum;Brasil;Brasil;Itacaré;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234127/TileGroup0/0-0-0.jpg']
20342;Piper;cernuum;Piper;cernuum;Brasil;Brasil;Lençóis;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00104777/TileGroup0/0-0-0.jpg']
20497;Piper;ilheusense;Piper;ilheusense;Brasil;Brasil;Murici;Alagoas;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00081343/TileGroup0/0-0-0.jpg']
20622;Piper;tectoniifolium;Piper;tectoniifolium;Brasil;Brasil;Palmeiras;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00094664/TileGroup0/0-0-0.jpg']
20704;Peperomia;blanda;Peperomia;blanda;Brasil;Brasil;Palmeiras;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00123468/TileGroup0/0-0-0.jpg']
20312;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Mascote;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00188002/TileGroup0/0-0-0.jpg']
19960;Peperomia;sincorana;Peperomia;sincorana;Brasil;Brasil;Lençóis;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00048617/TileGroup0/0-0-0.jpg']
19807;Peperomia;alata;Peperomia;alata;Brasil;Brasil;Lençóis;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00158769/TileGroup0/0-0-0.jpg']
20334;Piper;caldense;Piper;caldense;Brasil;Brasil;Camacan;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00181793/TileGroup0/0-0-0.jpg']
19950;Peperomia;rotundifolia;Peperomia;rotundifolia;Brasil;Brasil;Jussari;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00158768/TileGroup0/0-0-0.jpg']
19808;Peperomia;alata;Peperomia;alata;Brasil;Brasil;Jussari;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00166081/TileGroup0/0-0-0.jpg']
19820;Peperomia;blanda;Peperomia;blanda;Brasil;Brasil;Palmeiras;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00105070/TileGroup0/0-0-0.jpg']
19823;Peperomia;blanda;Peperomia;blanda;Brasil;Brasil;Abaíra;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00091718/TileGroup0/0-0-0.jpg']
19886;Peperomia;galioides;Peperomia;galioides;Brasil;Brasil;Lençóis;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00048622/TileGroup0/0-0-0.jpg']
19893;Peperomia;galioides;Peperomia;galioides;Brasil;Brasil;Abaíra;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00095624/TileGroup0/0-0-0.jpg']
19921;Peperomia;obtusifolia;Peperomia;obtusifolia;Brasil;Brasil;Lençóis;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00104361/TileGroup0/0-0-0.jpg']
19924;Peperomia;obtusifolia;Peperomia;obtusifolia;Brasil;Brasil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00048626/TileGroup0/0-0-0.jpg']
19973;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brasil;Palmeiras;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00105066/TileGroup0/0-0-0.jpg']
19979;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brasil;Piatã;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00124033/TileGroup0/0-0-0.jpg']
19976;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brasil;Morro do Chapéu;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00115894/TileGroup0/0-0-0.jpg']
19982;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brasil;Morro do Chapéu;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00129094/TileGroup0/0-0-0.jpg']
19935;Peperomia;oreophila;Peperomia;oreophila;Brasil;Brasil;Rio de Contas;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00079233/TileGroup0/0-0-0.jpg']
19938;Peperomia;oreophila;Peperomia;oreophila;Brasil;Brasil;Rio de Contas;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00079236/TileGroup0/0-0-0.jpg']
19972;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brasil;Palmeiras;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00104251/TileGroup0/0-0-0.jpg']
19977;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brasil;Morro do Chapéu;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00117209/TileGroup0/0-0-0.jpg']
19993;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brasil;Abaíra;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00165796/TileGroup0/0-0-0.jpg']
20022;Peperomia;urocarpa;Peperomia;urocarpa;Brasil;Brasil;Jussari;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00158767/TileGroup0/0-0-0.jpg']
20198;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Algodão;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00097831/TileGroup0/0-0-0.jpg']
20314;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Arataca;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234125/TileGroup0/0-0-0.jpg']
