seq;genus;specific_epithet;genus_trusted;specific_epithet_trusted;country_trusted;country;county;state_province;urls
9632;Piper;arboreum;Piper;arboreum;Brasil;Brazil;São João Nepomuceno;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM346454/TileGroup0/0-0-0.jpg']
20227;Piper;amalago;Piper;amalago;Brasil;Brasil;Guarapari;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00064101/TileGroup0/0-0-0.jpg']
10786;Piper;crassinervium;Piper;crassinervium;Brasil;Brazil;Itatiaia;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM254226/TileGroup0/0-0-0.jpg']
20563;Piper;ovatum;Piper;ovatum;Brasil;Brasil;Santa Teresa;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00231355/TileGroup0/0-0-0.jpg']
10791;Piper;umbellatum;Piper;umbellatum;Brasil;Brazil;Magé;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM111915/TileGroup0/0-0-0.jpg']
10798;Piper;rivinoides;Piper;rivinoides;Brasil;Brazil;Nova Friburgo;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM425467/TileGroup0/0-0-0.jpg']
10820;Piper;rivinoides;Piper;rivinoides;Brasil;Brazil;Rio de Janeiro;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM064707/TileGroup0/0-0-0.jpg']
10818;Piper;rivinoides;Piper;rivinoides;Brasil;Brazil;Rio de Janeiro;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM410133/TileGroup0/0-0-0.jpg']
10817;Piper;mollicomum;Piper;mollicomum;Brasil;Brazil;Rio de Janeiro;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM023030/TileGroup0/0-0-0.jpg']
10819;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Rio de Janeiro;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM023018/TileGroup0/0-0-0.jpg']
14968;Piper;cernuum;Piper;cernuum;Brasil;Brasil;Domingos Martins;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES000633/TileGroup0/0-0-0.jpg']
11048;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Barra do Turvo;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM267630/TileGroup0/0-0-0.jpg']
11148;Piper;ilheusense;Piper;ilheusense;Brasil;Brasil;Cariacica;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/UPCB/UPCB0030104/TileGroup0/0-0-0.jpg']
11252;Piper;caldense;Piper;caldense;Brasil;Brasil;Teresópolis;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/UPCB/UPCB0029109/TileGroup0/0-0-0.jpg']
20793;Peperomia;decora;Peperomia;decora;Brasil;Brasil;Caeté;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00078137/TileGroup0/0-0-0.jpg']
19902;Peperomia;glabella;Peperomia;glabella;Brasil;Brasil;Lima Duarte;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00196697/TileGroup0/0-0-0.jpg']
13325;Piper;rioense;Piper;rioense;Brasil;Brasil;Teresópolis;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/R/R000038600_001/TileGroup0/0-0-0.jpg']
13323;Piper;permucronatum;Piper;permucronatum;Brasil;Brasil;Rio de Janeiro;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/R/R000040816_001/TileGroup0/0-0-0.jpg']
13027;Piper;solmsianum;Piper;solmsianum;Brasil;Brasil;Vargem Alta;Espirito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000010094/TileGroup0/0-0-0.jpg']
13034;Piper;mollicomum;Piper;mollicomum;Brasil;Brasil;Monte Formoso;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000010082/TileGroup0/0-0-0.jpg']
13269;Peperomia;decora;Peperomia;decora;Brasil;Brasil;Belo Horizonte;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/R/R000028300_001/TileGroup0/0-0-0.jpg']
13288;Peperomia;armondii;Peperomia;armondii;Brasil;Brasil;Carmo;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/R/R000043979_002/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/R/R000043979_001/TileGroup0/0-0-0.jpg']
13299;Piper;cernuum;Piper;cernuum;Brasil;Brasil;Mangaratiba;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/R/R000110911_006/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/R/R000110911_005/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/R/R000110911_004/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/R/R000110911_003/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/R/R000110911_002/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/R/R000110911_001/TileGroup0/0-0-0.jpg']
13306;Piper;cernuum;Piper;cernuum;Brasil;Brasil;Petrópolis;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/R/R000052032_003/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/R/R000052032_002/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/R/R000052032_001/TileGroup0/0-0-0.jpg']
13294;Peperomia;clivicola;Peperomia;clivicola;Brasil;Brasil;Itatiaia;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/R/R000028363_001/TileGroup0/0-0-0.jpg']
13298;Piper;emygdioi;Piper;emygdioi;Brasil;Brasil;Mangaratiba;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/R/R000110913b_001/TileGroup0/0-0-0.jpg']
13314;Piper;permucronatum;Piper;permucronatum;Brasil;Brasil;Rio de Janeiro;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/R/R000028326a_001/TileGroup0/0-0-0.jpg']
13322;Piper;permucronatum;Piper;permucronatum;Brasil;Brasil;Rio de Janeiro;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/R/R000086601_001/TileGroup0/0-0-0.jpg']
13399;Peperomia;decora;Peperomia;decora;Brasil;Brasil;;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/IAN/IAN063778_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/IAN/IAN063778/TileGroup0/0-0-0.jpg']
15105;Piper;coccoloboides;Piper;coccoloboides;Brasil;Brasil;Iúna;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES033847/TileGroup0/0-0-0.jpg']
21234;Piper;cubataonum;Piper;cubataonum;Brasil;Brasil;São Paulo;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00061596/TileGroup0/0-0-0.jpg']
14790;Peperomia;rubricaulis;Peperomia;rubricaulis;Brasil;Brasil;Alegre;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES021082/TileGroup0/0-0-0.jpg']
14876;Peperomia;martiana;Peperomia;martiana;Brasil;Brasil;Castelo;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES033809/TileGroup0/0-0-0.jpg']
20295;Piper;arboreum;Piper;arboreum;Brasil;Brasil;São José do Rio Preto;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00114942/TileGroup0/0-0-0.jpg']
14108;Piper;viminifolium;Piper;viminifolium;Brasil;Brasil;Belo Horizonte;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/IAN/IAN014840_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/IAN/IAN014840/TileGroup0/0-0-0.jpg']
14794;Peperomia;rubricaulis;Peperomia;rubricaulis;Brasil;Brasil;Alegre;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES021081/TileGroup0/0-0-0.jpg']
14297;Piper;vicosanum;Piper;vicosanum;Brasil;Brasil;;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/VIC/VIC000216/TileGroup0/0-0-0.jpg']
14288;Piper;glabratum;Piper;glabratum;Brasil;Brasil;Monte Alegre do Sul;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIC/VIC046635/TileGroup0/0-0-0.jpg']
19818;Peperomia;armondii;Peperomia;armondii;Brasil;Brasil;Matozinhos;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00175440/TileGroup0/0-0-0.jpg']
14432;Piper;lucaeanum;Piper;lucaeanum;Brasil;Brasil;Viçosa;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/VIC/VIC046730/TileGroup0/0-0-0.jpg']
14434;Piper;lucaeanum;Piper;lucaeanum;Brasil;Brasil;Viçosa;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/VIC/VIC046741/TileGroup0/0-0-0.jpg']
14556;Piper;mollicomum;Piper;mollicomum;Brasil;Brasil;Engenheiro Paulo de Frontin;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/CBPM/CBPM00000458/TileGroup0/0-0-0.jpg']
14570;Piper;regnellii;Piper;regnellii;Brasil;Brasil;Nova Friburgo;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/CBPM/CBPM00000122_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/CBPM/CBPM00000122/TileGroup0/0-0-0.jpg']
14433;Piper;lucaeanum;Piper;lucaeanum;Brasil;Brasil;Viçosa;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/VIC/VIC046743/TileGroup0/0-0-0.jpg']
14529;Piper;lucaeanum;Piper;lucaeanum;Brasil;Brasil;Viçosa;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/VIC/VIC046739/TileGroup0/0-0-0.jpg']
14549;Piper;umbellatum;Piper;umbellatum;Brasil;Brasil;Engenheiro Paulo de Frontin;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/CBPM/CBPM00000459_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/CBPM/CBPM00000459/TileGroup0/0-0-0.jpg']
14577;Piper;amalago;Piper;amalago;Brasil;Brasil;Rio de Janeiro;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/CBPM/CBPM00000287/TileGroup0/0-0-0.jpg']
14964;Peperomia;glabella;Peperomia;glabella;Brasil;Brasil;Divino de São Lourenço;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES030511/TileGroup0/0-0-0.jpg']
15021;Piper;ovatum;Piper;ovatum;Brasil;Brasil;Guarapari;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES036086/TileGroup0/0-0-0.jpg']
15037;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brasil;Ibitirama;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES021915/TileGroup0/0-0-0.jpg']
14818;Piper;klotzschianum;Piper;klotzschianum;Brasil;Brasil;Anchieta;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES026076/TileGroup0/0-0-0.jpg']
14965;Piper;solmsianum;Piper;solmsianum;Brasil;Brasil;Domingos Martins;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES000669/TileGroup0/0-0-0.jpg']
15026;Peperomia;urocarpa;Peperomia;urocarpa;Brasil;Brasil;Ibitirama;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES030901/TileGroup0/0-0-0.jpg']
15086;Peperomia;alata;Peperomia;alata;Brasil;Brasil;Iúna;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES033862/TileGroup0/0-0-0.jpg']
15064;Piper;anonifolium;Piper;anonifolium;Brasil;Brasil;Itarana;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES026074/TileGroup0/0-0-0.jpg']
15103;Piper;jubimarginatum;Piper;jubimarginatum;Brasil;Brasil;Iúna;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES021875/TileGroup0/0-0-0.jpg']
15107;Peperomia;alata;Peperomia;alata;Brasil;Brasil;Iúna;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES034148/TileGroup0/0-0-0.jpg']
15174;Peperomia;corcovadensis;Peperomia;corcovadensis;Brasil;Brasil;Mimoso do Sul;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES030971/TileGroup0/0-0-0.jpg']
15206;Piper;mollicomum;Piper;mollicomum;Brasil;Brasil;São Mateus;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES024655/TileGroup0/0-0-0.jpg']
17267;Piper;anonifolium;Piper;anonifolium;Brasil;BRASIL;Linhares;ES;['https://storage.googleapis.com/cria-zoomify/herbaria/CVRD/CVRD009376/TileGroup0/0-0-0.jpg']
20029;Peperomia;urocarpa;Peperomia;urocarpa;Brasil;Brasil;Miracatu;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00094402/TileGroup0/0-0-0.jpg']
19880;Peperomia;galioides;Peperomia;galioides;Brasil;Brasil;Lima Duarte;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00196654/TileGroup0/0-0-0.jpg']
17244;Peperomia;obtusifolia;Peperomia;obtusifolia;Brasil;BRASIL;Linhares;ES;['https://storage.googleapis.com/cria-zoomify/herbaria/CVRD/CVRD004144/TileGroup0/0-0-0.jpg']
17256;Piper;amplum;Piper;amplum;Brasil;BRASIL;Linhares;ES;['https://storage.googleapis.com/cria-zoomify/herbaria/CVRD/CVRD001437/TileGroup0/0-0-0.jpg']
17245;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;BRASIL;Linhares;ES;['https://storage.googleapis.com/cria-zoomify/herbaria/CVRD/CVRD009040/TileGroup0/0-0-0.jpg']
17252;Piper;arboreum;Piper;arboreum;Brasil;BRASIL;Linhares;ES;['https://storage.googleapis.com/cria-zoomify/herbaria/CVRD/CVRD003622/TileGroup0/0-0-0.jpg']
17261;Piper;caldense;Piper;caldense;Brasil;BRASIL;Linhares;ES;['https://storage.googleapis.com/cria-zoomify/herbaria/CVRD/CVRD005467/TileGroup0/0-0-0.jpg']
17264;Piper;amplum;Piper;amplum;Brasil;BRASIL;Linhares;ES;['https://storage.googleapis.com/cria-zoomify/herbaria/CVRD/CVRD002923/TileGroup0/0-0-0.jpg']
19756;Peperomia;galioides;Peperomia;galioides;Brasil;Brasil;Bom Sucesso de Itararé;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00095865/TileGroup0/0-0-0.jpg']
19813;Peperomia;alata;Peperomia;alata;Brasil;Brasil;Tiradentes;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00092681/TileGroup0/0-0-0.jpg']
19762;Manekia;obtusa;Manekia;obtusa;Brasil;Brasil;Iporanga;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00164665/TileGroup0/0-0-0.jpg']
19821;Peperomia;blanda;Peperomia;blanda;Brasil;Brasil;Itaberá;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00114941/TileGroup0/0-0-0.jpg']
19848;Peperomia;corcovadensis;Peperomia;corcovadensis;Brasil;Brasil;Lima Duarte;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00196638/TileGroup0/0-0-0.jpg']
20174;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Irapuã;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00102449/TileGroup0/0-0-0.jpg']
19990;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brasil;Joaquim Felício;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00162782/TileGroup0/0-0-0.jpg']
20177;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Andradina;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00110345/TileGroup0/0-0-0.jpg']
20196;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Bom Sucesso de Itararé;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00095762/TileGroup0/0-0-0.jpg']
20228;Piper;amalago;Piper;amalago;Brasil;Brasil;Guarapari;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00081423/TileGroup0/0-0-0.jpg']
20293;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Diamantina;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00112806/TileGroup0/0-0-0.jpg']
20310;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Ubatuba;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00097893/TileGroup0/0-0-0.jpg']
20344;Piper;caldense;Piper;caldense;Brasil;Brasil;Miracatu;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00094348/TileGroup0/0-0-0.jpg']
20337;Piper;caldense;Piper;caldense;Brasil;Brasil;Ubatuba;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209191/TileGroup0/0-0-0.jpg']
20374;Piper;chimonanthifolium;Piper;chimonanthifolium;Brasil;Brasil;Itatiaia;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209160/TileGroup0/0-0-0.jpg']
20416;Piper;divaricatum;Piper;divaricatum;Brasil;Brasil;Linhares;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00231357/TileGroup0/0-0-0.jpg']
20350;Piper;cernuum;Piper;cernuum;Brasil;Brasil;Diamantina;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00112807/TileGroup0/0-0-0.jpg']
20359;Piper;cernuum;Piper;cernuum;Brasil;Brasil;Santana de Pirapama;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00210821/TileGroup0/0-0-0.jpg']
20392;Piper;crassinervium;Piper;crassinervium;Brasil;Brasil;Ouro Preto;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00231332/TileGroup0/0-0-0.jpg']
20400;Piper;cubataonum;Piper;cubataonum;Brasil;Brasil;São Paulo;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209187/TileGroup0/0-0-0.jpg']
20451;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brasil;Itatiaia;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209149/TileGroup0/0-0-0.jpg']
20399;Piper;cubataonum;Piper;cubataonum;Brasil;Brasil;Itatiaia;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209151/TileGroup0/0-0-0.jpg']
20718;Piper;cernuum;Piper;cernuum;Brasil;Brasil;Alfredo Chaves;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00134978/TileGroup0/0-0-0.jpg']
20452;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brasil;São Paulo;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209199/TileGroup0/0-0-0.jpg']
20543;Piper;mollicomum;Piper;mollicomum;Brasil;Brasil;Itatiaia;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209142/TileGroup0/0-0-0.jpg']
20569;Piper;permucronatum;Piper;permucronatum;Brasil;Brasil;Ubatuba;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209175/TileGroup0/0-0-0.jpg']
20610;Piper;solmsianum;Piper;solmsianum;Brasil;Brasil;São Paulo;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209168/TileGroup0/0-0-0.jpg']
20577;Piper;regnellii;Piper;regnellii;Brasil;Brasil;Santo Antônio da Alegria;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00116762/TileGroup0/0-0-0.jpg']
20589;Piper;rivinoides;Piper;rivinoides;Brasil;Brasil;Ubatuba;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209179/TileGroup0/0-0-0.jpg']
20603;Piper;solmsianum;Piper;solmsianum;Brasil;Brasil;Nova Friburgo;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00147910/TileGroup0/0-0-0.jpg']
20616;Piper;tectoniifolium;Piper;tectoniifolium;Brasil;Brasil;Diamantina;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00127660/TileGroup0/0-0-0.jpg']
20627;Piper;truncatum;Piper;truncatum;Brasil;Brasil;São Paulo;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209165/TileGroup0/0-0-0.jpg']
20639;Piper;umbellatum;Piper;umbellatum;Brasil;Brasil;Monte Belo;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00189895/TileGroup0/0-0-0.jpg']
20652;Piper;viminifolium;Piper;viminifolium;Brasil;Brasil;Ibitirama;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00231329/TileGroup0/0-0-0.jpg']
20729;Peperomia;blanda;Peperomia;blanda;Brasil;Brasil;Guarapari;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00186246/TileGroup0/0-0-0.jpg']
20727;Piper;crassinervium;Piper;crassinervium;Brasil;Brasil;Domingos Martins;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00085999_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00085999/TileGroup0/0-0-0.jpg']
20744;Piper;crassinervium;Piper;crassinervium;Brasil;Brasil;Santa Maria de Jetibá;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135022/TileGroup0/0-0-0.jpg']
20746;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Santa Teresa;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135100/TileGroup0/0-0-0.jpg']
20728;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Domingos Martins;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00085964_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00085964/TileGroup0/0-0-0.jpg']
20737;Piper;vicosanum;Piper;vicosanum;Brasil;Brasil;Linhares;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00205796/TileGroup0/0-0-0.jpg']
20755;Manekia;obtusa;Manekia;obtusa;Brasil;Brasil;São Mateus;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00100458/TileGroup0/0-0-0.jpg']
20753;Peperomia;urocarpa;Peperomia;urocarpa;Brasil;Brasil;Santa Teresa;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135612/TileGroup0/0-0-0.jpg']
20857;Piper;glabratum;Piper;glabratum;Brasil;Brasil;Patrocínio;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00097757/TileGroup0/0-0-0.jpg']
20788;Peperomia;decora;Peperomia;decora;Brasil;Brasil;Belo Horizonte;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00093915/TileGroup0/0-0-0.jpg']
20789;Piper;malacophyllum;Piper;malacophyllum;Brasil;Brasil;Bocaina de Minas;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00206393/TileGroup0/0-0-0.jpg']
20798;Peperomia;alata;Peperomia;alata;Brasil;Brasil;Caparaó;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00068148/TileGroup0/0-0-0.jpg']
20810;Peperomia;crinicaulis;Peperomia;crinicaulis;Brasil;Brasil;Congonhas do Norte;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00131482/TileGroup0/0-0-0.jpg']
20818;Peperomia;crinicaulis;Peperomia;crinicaulis;Brasil;Brasil;Diamantina;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00035812/TileGroup0/0-0-0.jpg']
20832;Peperomia;trineura;Peperomia;trineura;Brasil;Brasil;Joaquim Felício;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00023104/TileGroup0/0-0-0.jpg']
20817;Peperomia;blanda;Peperomia;blanda;Brasil;Brasil;Diamantina;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00193656/TileGroup0/0-0-0.jpg']
20822;Piper;caldense;Piper;caldense;Brasil;Brasil;Faria Lemos;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00186242/TileGroup0/0-0-0.jpg']
20837;Peperomia;corcovadensis;Peperomia;corcovadensis;Brasil;Brasil;Juiz de Fora;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00148949/TileGroup0/0-0-0.jpg']
20845;Piper;amalago;Piper;amalago;Brasil;Brasil;Matozinhos;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00181011/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00181011/TileGroup0/0-0-0.jpg']
20862;Peperomia;crinicaulis;Peperomia;crinicaulis;Brasil;Brasil;Presidente Kubitschek;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00041635/TileGroup0/0-0-0.jpg']
20873;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Santana do Riacho;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00080708/TileGroup0/0-0-0.jpg']
20838;Piper;caldense;Piper;caldense;Brasil;Brasil;Juiz de Fora;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00186255/TileGroup0/0-0-0.jpg']
20856;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Patrocínio;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00097770/TileGroup0/0-0-0.jpg']
20868;Peperomia;alata;Peperomia;alata;Brasil;Brasil;Santa Bárbara;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00047598/TileGroup0/0-0-0.jpg']
20874;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Santana do Riacho;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00070572/TileGroup0/0-0-0.jpg']
