seq;genus;specific_epithet;genus_trusted;specific_epithet_trusted;country_trusted;country;county;state_province;urls
40525;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Goiânia Mun.;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01146096_01/TileGroup0/0-0-0.jpg']
42762;Piper;tectoniifolium;Piper;tectoniifolium;Brasil;Brasil;Brasília;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB04589/TileGroup0/0-0-0.jpg']
42862;Piper;hispidum;Piper;hispidum;Brasil;Brasil;Pirenópolis;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB38006/TileGroup0/0-0-0.jpg']
43183;Peperomia;elongata;Peperomia;elongata;Brasil;Brasil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0042602_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0042602_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0042602/TileGroup0/0-0-0.jpg']
43220;Peperomia;macrostachya;Peperomia;macrostachya;Brasil;Brasil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0105707_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0105707_e2/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0105707_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0105707/TileGroup0/0-0-0.jpg']
43286;Peperomia;macrostachya;Peperomia;macrostachya;Brasil;Brasil;Aripuanã;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0041699_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0041699_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0041699/TileGroup0/0-0-0.jpg']
43285;Peperomia;macrostachya;Peperomia;macrostachya;Brasil;Brasil;Aripuanã;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0041698_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0041698_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0041698/TileGroup0/0-0-0.jpg']
43754;Piper;aduncum;Piper;aduncum;Brasil;Brasil;;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094491_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094491/TileGroup0/0-0-0.jpg']
43752;Piper;aduncum;Piper;aduncum;Brasil;Brasil;;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0093481_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0093481/TileGroup0/0-0-0.jpg']
43759;Piper;aduncum;Piper;aduncum;Brasil;Brasil;;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094742_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094742/TileGroup0/0-0-0.jpg']
43861;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Nobres;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0137783_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0137783/TileGroup0/0-0-0.jpg']
43895;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Aripuanã;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053035_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053035_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053035_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053035/TileGroup0/0-0-0.jpg']
44290;Piper;cuyabanum;Piper;cuyabanum;Brasil;Brasil;;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094496_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094496/TileGroup0/0-0-0.jpg']
44292;Piper;cuyabanum;Piper;cuyabanum;Brasil;Brasil;;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094738_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094738_1e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094738_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094738/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094738_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094738_1e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094738_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094738/TileGroup0/0-0-0.jpg']
44534;Piper;fuligineum;Piper;fuligineum;Brasil;Brasil;Luciara;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0150893_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0150893_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0150893/TileGroup0/0-0-0.jpg']
45020;Piper;ovatum;Piper;ovatum;Brasil;Brasil;Cuiabá;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026_e2/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026_2e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026_e2/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026_2e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151026/TileGroup0/0-0-0.jpg']
45152;Piper;regnellii;Piper;regnellii;Brasil;Brasil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094448_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094448/TileGroup0/0-0-0.jpg']
45151;Piper;regnellii;Piper;regnellii;Brasil;Brasil;Alto Araguaia;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0112892_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0112892/TileGroup0/0-0-0.jpg']
45338;Piper;regnellii;Piper;regnellii;Brasil;Brasil;Brasília;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094451_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094451/TileGroup0/0-0-0.jpg']
9120;Piper;regnellii;Piper;regnellii;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM065940/TileGroup0/0-0-0.jpg']
45297;Piper;fuligineum;Piper;fuligineum;Brasil;Brasil;Brasília;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094470_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094470_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094470/TileGroup0/0-0-0.jpg']
45309;Piper;hispidum;Piper;hispidum;Brasil;Brasil;Brasília;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0204406_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0204406_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0204406/TileGroup0/0-0-0.jpg']
45499;Piper;tuberculatum;Piper;tuberculatum;Brasil;Brasil;Presidente Kennedy;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0119882_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0119882/TileGroup0/0-0-0.jpg']
45528;Piper;caldense;Piper;caldense;Brasil;Brasil;Alta Floresta;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0176981_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0176981/TileGroup0/0-0-0.jpg']
45527;Piper;caldense;Piper;caldense;Brasil;Brasil;Sinop;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0150367_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0150367_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0150367_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0150367/TileGroup0/0-0-0.jpg']
45587;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Chapada dos Guimarães;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0042516_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0042516/TileGroup0/0-0-0.jpg']
45878;Piper;hispidum;Piper;hispidum;Brasil;Brasil;Santa Terezinha;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0150850_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0150850_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0150850/TileGroup0/0-0-0.jpg']
54764;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/FMNH-SEEDPLANTS/V0451726F_01/TileGroup0/0-0-0.jpg']
54830;Piper;amalago;Piper;amalago;Brasil;Brasil;Bonito;Mato Grosso do Sul;['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019705/TileGroup0/0-0-0.jpg']
20406;Piper;dilatatum;Piper;dilatatum;Brasil;Brasil;Mossâmedes;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00161696/TileGroup0/0-0-0.jpg']
479;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U1490891/TileGroup0/0-0-0.jpg']
486;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U1490892/TileGroup0/0-0-0.jpg']
20437;Piper;fuligineum;Piper;fuligineum;Brasil;Brasil;Luciara;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00046326/TileGroup0/0-0-0.jpg']
4565;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U1490887/TileGroup0/0-0-0.jpg']
6929;Peperomia;macrostachya;Peperomia;macrostachya;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149493/TileGroup0/0-0-0.jpg']
6930;Peperomia;macrostachya;Peperomia;macrostachya;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149495/TileGroup0/0-0-0.jpg']
7221;Piper;aduncum;Piper;aduncum;Brasil;Brazil;Veadeiros;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149670/TileGroup0/0-0-0.jpg']
7234;Piper;aduncum;Piper;aduncum;Brasil;Brazil;Brasília;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC138168/TileGroup0/0-0-0.jpg']
7220;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149671/TileGroup0/0-0-0.jpg']
7290;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149822/TileGroup0/0-0-0.jpg']
7295;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Brasília;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC138173/TileGroup0/0-0-0.jpg']
7308;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC138519/TileGroup0/0-0-0.jpg']
9307;Piper;aduncum;Piper;aduncum;Brasil;Brazil;Cavalcante;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM037597/TileGroup0/0-0-0.jpg']
12983;Piper;glabratum;Piper;glabratum;Brasil;Brasil;Dourados;Mato Grosso do Sul;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000010038/TileGroup0/0-0-0.jpg']
14560;Piper;hispidum;Piper;hispidum;Brasil;Brasil;Brasília;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/CBPM/CBPM00000429/TileGroup0/0-0-0.jpg']
20178;Piper;aduncum;Piper;aduncum;Brasil;Brasil;;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00127482/TileGroup0/0-0-0.jpg']
20184;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Nova Brasilândia;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00194806/TileGroup0/0-0-0.jpg']
20631;Piper;tuberculatum;Piper;tuberculatum;Brasil;Brasil;Barão de Melgaço;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00231314/TileGroup0/0-0-0.jpg']
20764;Piper;amalago;Piper;amalago;Brasil;Brasil;Itumbiara;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234119/TileGroup0/0-0-0.jpg']
20765;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Niquelândia;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00133605/TileGroup0/0-0-0.jpg']
20760;Piper;dilatatum;Piper;dilatatum;Brasil;Brasil;Campinaçu;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00119450/TileGroup0/0-0-0.jpg']
22887;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Goiás;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA097353/TileGroup0/0-0-0.jpg']
23692;Piper;glabratum;Piper;glabratum;Brasil;Brasil;Juruena;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA045653/TileGroup0/0-0-0.jpg']
23686;Peperomia;macrostachya;Peperomia;macrostachya;Brasil;Brasil;Juruena;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA045604/TileGroup0/0-0-0.jpg']
24008;Piper;hispidum;Piper;hispidum;Brasil;Brasil;Nova Brasilândia;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA045669/TileGroup0/0-0-0.jpg']
24793;Piper;glabratum;Piper;glabratum;Brasil;Brasil;Brasília;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/FLOR/FLOR0027751/TileGroup0/0-0-0.jpg']
25069;Piper;ovatum;Piper;ovatum;Brasil;Brasil;Corumbá de Goiás;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/SP/SP011259/TileGroup0/0-0-0.jpg']
32303;Piper;dilatatum;Piper;dilatatum;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957364_01/TileGroup0/0-0-0.jpg']
26121;Piper;tuberculatum;Piper;tuberculatum;Brasil;Brasil;Bodoquena;Mato Grosso do Sul;['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002598/TileGroup0/0-0-0.jpg']
26119;Piper;glabratum;Piper;glabratum;Brasil;Brasil;Anastácio;Mato Grosso do Sul;['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002581/TileGroup0/0-0-0.jpg']
26229;Piper;cuyabanum;Piper;cuyabanum;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957350_01/TileGroup0/0-0-0.jpg']
26766;Peperomia;circinnata;Peperomia;circinnata;Brasil;Brazil;;Mato Grosso do Sul;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559006_01/TileGroup0/0-0-0.jpg']
26777;Peperomia;circinnata;Peperomia;circinnata;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00679947_01/TileGroup0/0-0-0.jpg']
26966;Peperomia;elongata;Peperomia;elongata;Brasil;Brazil;Terenos Mun.;Mato Grosso do Sul;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00956920_01/TileGroup0/0-0-0.jpg']
26970;Peperomia;elongata;Peperomia;elongata;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00956914_01/TileGroup0/0-0-0.jpg']
26972;Peperomia;elongata;Peperomia;elongata;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00956919_01/TileGroup0/0-0-0.jpg']
26971;Peperomia;elongata;Peperomia;elongata;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00956915_01/TileGroup0/0-0-0.jpg']
30217;Piper;aduncum;Piper;aduncum;Brasil;Brazil;Jataí;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957077_01/TileGroup0/0-0-0.jpg']
30221;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957074_01/TileGroup0/0-0-0.jpg']
30213;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00934713_01/TileGroup0/0-0-0.jpg']
30215;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00933189_01/TileGroup0/0-0-0.jpg']
30226;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957079_01/TileGroup0/0-0-0.jpg']
30228;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957097_01/TileGroup0/0-0-0.jpg']
30235;Piper;aduncum;Piper;aduncum;Brasil;Brazil;Santo Antônio do Descoberto;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957113_01/TileGroup0/0-0-0.jpg']
30241;Piper;aduncum;Piper;aduncum;Brasil;Brazil;Caldas Novas Mun.;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957114_01/TileGroup0/0-0-0.jpg']
30214;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00933076_01/TileGroup0/0-0-0.jpg']
30216;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00934636_01/TileGroup0/0-0-0.jpg']
30218;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957078_01/TileGroup0/0-0-0.jpg']
30224;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957094_01/TileGroup0/0-0-0.jpg']
30227;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957082_01/TileGroup0/0-0-0.jpg']
30231;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957101_01/TileGroup0/0-0-0.jpg']
30233;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957108_01/TileGroup0/0-0-0.jpg']
30240;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957117_01/TileGroup0/0-0-0.jpg']
30422;Piper;aduncum;Piper;aduncum;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957120_01/TileGroup0/0-0-0.jpg']
30586;Piper;amalago;Piper;amalago;Brasil;Brazil;Antônio João Mun.;Mato Grosso do Sul;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00679951_01/TileGroup0/0-0-0.jpg']
30592;Piper;amalago;Piper;amalago;Brasil;Brazil;;Mato Grosso do Sul;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957150_01/TileGroup0/0-0-0.jpg']
30849;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957174_01/TileGroup0/0-0-0.jpg']
30856;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957177_01/TileGroup0/0-0-0.jpg']
30876;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957220_01/TileGroup0/0-0-0.jpg']
30848;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957173_01/TileGroup0/0-0-0.jpg']
30857;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957193_01/TileGroup0/0-0-0.jpg']
30855;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957176_01/TileGroup0/0-0-0.jpg']
30875;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957219_01/TileGroup0/0-0-0.jpg']
31041;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01421352_01/TileGroup0/0-0-0.jpg']
31025;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00935118_01/TileGroup0/0-0-0.jpg']
31029;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00933077_01/TileGroup0/0-0-0.jpg']
31047;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957226_01/TileGroup0/0-0-0.jpg']
31052;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957232_01/TileGroup0/0-0-0.jpg']
31058;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957239_01/TileGroup0/0-0-0.jpg']
31054;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957236_01/TileGroup0/0-0-0.jpg']
31064;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957244_01/TileGroup0/0-0-0.jpg']
31062;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957242_01/TileGroup0/0-0-0.jpg']
31079;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957252_01/TileGroup0/0-0-0.jpg']
31077;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957250_01/TileGroup0/0-0-0.jpg']
31083;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957253_01/TileGroup0/0-0-0.jpg']
31051;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957225_01/TileGroup0/0-0-0.jpg']
31055;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Formosa Mun.;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957228_01/TileGroup0/0-0-0.jpg']
31057;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957238_01/TileGroup0/0-0-0.jpg']
31063;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957243_01/TileGroup0/0-0-0.jpg']
31078;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Distrito Federal;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957251_01/TileGroup0/0-0-0.jpg']
31080;Piper;arboreum;Piper;arboreum;Brasil;Brazil;;Mato Grosso;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957256_01/TileGroup0/0-0-0.jpg']
