seq;genus;specific_epithet;genus_trusted;specific_epithet_trusted;country_trusted;country;county;state_province;urls
43310;Peperomia;magnifoliiflora;Peperomia;magnifoliiflora;Brasil;Brasil;Maués;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0114069_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0114069_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0114069/TileGroup0/0-0-0.jpg']
43375;Peperomia;quadrangularis;Peperomia;quadrangularis;Brasil;Brasil;Barcelos;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0197953_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0197953_1e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0197953_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0197953/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0197953_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0197953_1e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0197953_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0197953/TileGroup0/0-0-0.jpg']
43314;Peperomia;magnifoliiflora;Peperomia;magnifoliiflora;Brasil;Brasil;;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0182321_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0182321_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0182321/TileGroup0/0-0-0.jpg']
43316;Peperomia;magnifoliiflora;Peperomia;magnifoliiflora;Brasil;Brasil;Tucuruí;Pará;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0118257_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0118257_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0118257/TileGroup0/0-0-0.jpg']
43377;Peperomia;quadrangularis;Peperomia;quadrangularis;Brasil;Brasil;Mucajaí;Roraima;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0019821_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0019821_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0019821/TileGroup0/0-0-0.jpg']
43417;Peperomia;serpens;Peperomia;serpens;Brasil;Brasil;Maraã;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0126018_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0126018_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0126018/TileGroup0/0-0-0.jpg']
43370;Peperomia;quadrangularis;Peperomia;quadrangularis;Brasil;Brasil;Tefé;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0106469_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0106469_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0106469/TileGroup0/0-0-0.jpg']
43387;Peperomia;radicosa;Peperomia;radicosa;Brasil;Brasil;Boca do Acre;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0017875_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0017875_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0017875/TileGroup0/0-0-0.jpg']
43389;Peperomia;rotundifolia;Peperomia;rotundifolia;Brasil;Brasil;;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040441_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040441_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040441/TileGroup0/0-0-0.jpg']
43439;Peperomia;spruceana;Peperomia;spruceana;Brasil;Brasil;;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040201_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040201_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040201/TileGroup0/0-0-0.jpg']
43431;Peperomia;serpens;Peperomia;serpens;Brasil;Brasil;;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0034493_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0034493_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0034493/TileGroup0/0-0-0.jpg']
43402;Peperomia;rotundifolia;Peperomia;rotundifolia;Brasil;Brasil;;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0020509_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0020509_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0020509/TileGroup0/0-0-0.jpg']
43415;Peperomia;rotundifolia;Peperomia;rotundifolia;Brasil;Brasil;Tabatinga;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0064231_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0064231_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0064231/TileGroup0/0-0-0.jpg']
43410;Peperomia;rotundifolia;Peperomia;rotundifolia;Brasil;Brasil;;Roraima;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0029361_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0029361_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0029361/TileGroup0/0-0-0.jpg']
43432;Peperomia;serpens;Peperomia;serpens;Brasil;Brasil;;Roraima;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0043895_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0043895_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0043895/TileGroup0/0-0-0.jpg']
43440;Peperomia;spruceana;Peperomia;spruceana;Brasil;Brasil;São Gabriel da Cachoeira;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0086755_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0086755_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0086755/TileGroup0/0-0-0.jpg']
43433;Peperomia;serpens;Peperomia;serpens;Brasil;Brasil;;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0063457_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0063457_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0063457/TileGroup0/0-0-0.jpg']
43691;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Porto Velho;Rondônia;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0111243_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0111243/TileGroup0/0-0-0.jpg']
43705;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0208480_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0208480/TileGroup0/0-0-0.jpg']
43722;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Manicoré;Rondônia;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0236648_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0236648/TileGroup0/0-0-0.jpg']
43733;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0258569_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0258569_nd2/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0258569_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0258569/TileGroup0/0-0-0.jpg']
43742;Piper;aduncum;Piper;aduncum;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0054034_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0054034/TileGroup0/0-0-0.jpg']
43771;Piper;alatabaccum;Piper;alatabaccum;Brasil;Brasil;Boca do Acre;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0017973_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0017973_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0017973/TileGroup0/0-0-0.jpg']
43820;Piper;amapense;Piper;amapense;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179873_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179873/TileGroup0/0-0-0.jpg']
43775;Piper;alatabaccum;Piper;alatabaccum;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0198662_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0198662/TileGroup0/0-0-0.jpg']
44364;Piper;demeraranum;Piper;demeraranum;Brasil;Brasil;;Roraima;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0029366_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0029366/TileGroup0/0-0-0.jpg']
43785;Piper;alatabaccum;Piper;alatabaccum;Brasil;Brasil;São Gabriel da Cachoeira;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0085652_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0085652_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0085652/TileGroup0/0-0-0.jpg']
43790;Piper;aleyreanum;Piper;aleyreanum;Brasil;Brasil;Marabá;Pará;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0118398_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0118398_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0118398/TileGroup0/0-0-0.jpg']
43806;Piper;aleyreanum;Piper;aleyreanum;Brasil;Brasil;;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0091120_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0091120_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0091120_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0091120/TileGroup0/0-0-0.jpg']
43804;Piper;aleyreanum;Piper;aleyreanum;Brasil;Brasil;;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0031787_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0031787_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0031787/TileGroup0/0-0-0.jpg']
44793;Piper;hostmannianum;Piper;hostmannianum;Brasil;Brasil;;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0069222_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0069222/TileGroup0/0-0-0.jpg']
43797;Piper;aleyreanum;Piper;aleyreanum;Brasil;Brasil;;Rondônia;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0023715_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0023715/TileGroup0/0-0-0.jpg']
44294;Piper;cyrtopodon;Piper;cyrtopodon;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179887_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179887/TileGroup0/0-0-0.jpg']
43815;Piper;aleyreanum;Piper;aleyreanum;Brasil;Brasil;Humaitá;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0088450_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0088450_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0088450/TileGroup0/0-0-0.jpg']
43836;Piper;anonifolium;Piper;anonifolium;Brasil;Brasil;Brasiléia;Acre;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0173901_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0173901_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0173901/TileGroup0/0-0-0.jpg']
43846;Piper;anonifolium;Piper;anonifolium;Brasil;Brasil;;Acre;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0109467_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0109467_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0109467/TileGroup0/0-0-0.jpg']
43849;Piper;anonifolium;Piper;anonifolium;Brasil;Brasil;Santa Isabel do Rio Negro;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0033999_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0033999/TileGroup0/0-0-0.jpg']
43855;Piper;arboreum;Piper;arboreum;Brasil;Brasil;;Roraima;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0117888_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0117888/TileGroup0/0-0-0.jpg']
44510;Piper;erectipilum;Piper;erectipilum;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0007882_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0007882/TileGroup0/0-0-0.jpg']
43857;Piper;arboreum;Piper;arboreum;Brasil;Brasil;São Gabriel da Cachoeira;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0013276_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0013276_1e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0013276_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0013276/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0013276_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0013276_1e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0013276_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0013276/TileGroup0/0-0-0.jpg']
43852;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Itaituba;Pará;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0112472_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0112472/TileGroup0/0-0-0.jpg']
43867;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0023981_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0023981/TileGroup0/0-0-0.jpg']
43877;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Caracaraí;Roraima;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0230826_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0230826/TileGroup0/0-0-0.jpg']
43864;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Almeirim;Pará;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0161786_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0161786_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0161786/TileGroup0/0-0-0.jpg']
43943;Piper;baccans;Piper;baccans;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179845_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179845/TileGroup0/0-0-0.jpg']
43878;Piper;arboreum;Piper;arboreum;Brasil;Brasil;;Rondônia;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0023329_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0023329/TileGroup0/0-0-0.jpg']
43886;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Presidente Figueiredo;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255981_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255981_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255981/TileGroup0/0-0-0.jpg']
43894;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Santa Isabel do Rio Negro;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0034057_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0034057/TileGroup0/0-0-0.jpg']
43896;Piper;arboreum;Piper;arboreum;Brasil;Brasil;São Gabriel da Cachoeira;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053800_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053800/TileGroup0/0-0-0.jpg']
43900;Piper;arboreum;Piper;arboreum;Brasil;Brasil;;Rondônia;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0091470_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0091470/TileGroup0/0-0-0.jpg']
43903;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Rio Branco;Acre;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0098044_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0098044_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0098044/TileGroup0/0-0-0.jpg']
43885;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Presidente Figueiredo;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255940_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255940/TileGroup0/0-0-0.jpg']
43897;Piper;arboreum;Piper;arboreum;Brasil;Brasil;São Gabriel da Cachoeira;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053826_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053826/TileGroup0/0-0-0.jpg']
43902;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Oriximiná;Pará;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0096278_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0096278_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0096278/TileGroup0/0-0-0.jpg']
43905;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Caracaraí;Roraima;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0074822_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0074822/TileGroup0/0-0-0.jpg']
43908;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Tucuruí;Pará;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0123006_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0123006_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0123006/TileGroup0/0-0-0.jpg']
43914;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Alto Alegre;Roraima;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0027097_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0027097_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0027097/TileGroup0/0-0-0.jpg']
43921;Piper;arboreum;Piper;arboreum;Brasil;Brasil;;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040075_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040075_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040075/TileGroup0/0-0-0.jpg']
43996;Piper;bartlingianum;Piper;bartlingianum;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0198650_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0198650/TileGroup0/0-0-0.jpg']
43936;Piper;augustum;Piper;augustum;Brasil;Brasil;São Paulo de Olivença;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0217073_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0217073_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0217073/TileGroup0/0-0-0.jpg']
43949;Piper;baccans;Piper;baccans;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179870_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179870/TileGroup0/0-0-0.jpg']
43927;Piper;arboreum;Piper;arboreum;Brasil;Brasil;Alto Alegre;Roraima;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0020218_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0020218/TileGroup0/0-0-0.jpg']
43937;Piper;augustum;Piper;augustum;Brasil;Brasil;Canutama;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0238650_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0238650/TileGroup0/0-0-0.jpg']
43942;Piper;baccans;Piper;baccans;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179842_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179842/TileGroup0/0-0-0.jpg']
43946;Piper;baccans;Piper;baccans;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179860_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179860/TileGroup0/0-0-0.jpg']
43950;Piper;baccans;Piper;baccans;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179880_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179880/TileGroup0/0-0-0.jpg']
43966;Piper;bartlingianum;Piper;bartlingianum;Brasil;Brasil;Humaitá;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0104753_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0104753/TileGroup0/0-0-0.jpg']
44645;Piper;hispidum;Piper;hispidum;Brasil;Brasil;Manaus;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0209491_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0209491/TileGroup0/0-0-0.jpg']
44031;Piper;bartlingianum;Piper;bartlingianum;Brasil;Brasil;Caracaraí;Roraima;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0236497_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0236497_1/TileGroup0/0-0-0.jpg']
43969;Piper;bartlingianum;Piper;bartlingianum;Brasil;Brasil;Borba;Amazonas;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0113882_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0113882_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0113882/TileGroup0/0-0-0.jpg']
44576;Piper;glandulosissimum;Piper;glandulosissimum;Brasil;Brasil;Tarauacá;Acre;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0024022_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0024022/TileGroup0/0-0-0.jpg']
